job_id,industry_name
3701192564,IT Services and IT Consulting
3701192828,IT Services and IT Consulting
3701193101,Financial Services
3701193158,Machinery Manufacturing
3701193566,Business Consulting and Services
3701193844,IT Services and IT Consulting
3701193870,Motor Vehicle Manufacturing
3701193874,Investment Banking
3701193874,Investment Management
3701193874,Banking
3701193877,Oil and Gas
3701193886,Financial Services
3701194236,IT Services and IT Consulting
3701194811,Financial Services
3701194827,Hospitals and Health Care
3701194879,IT Services and IT Consulting
3701194879,Software Development
3701194879,Computer and Network Security
3701194907,Staffing and Recruiting
3701194943,Computer Hardware Manufacturing
3701194943,Software Development
3701194943,Computer Networking Products
3701194968,Real Estate
3701195453,IT Services and IT Consulting
3701195579,Insurance
3701195611,Book and Periodical Publishing
3701195611,Advertising Services
3701195666,Staffing and Recruiting
3701195768,IT Services and IT Consulting
3701195789,Oil and Gas
3701195818,Staffing and Recruiting
3701195875,Hospitals and Health Care
3701195955,Staffing and Recruiting
3694151387,Law Practice
3699429466,Staffing and Recruiting
3699429467,Staffing and Recruiting
3699432359,Staffing and Recruiting
3699432400,Airlines and Aviation
3701195958,Computer Hardware Manufacturing
3701195958,Software Development
3701195958,Computer Networking Products
3701195961,Oil and Gas
3701195988,Real Estate
3701195991,Staffing and Recruiting
3701195995,Higher Education
3701195998,IT Services and IT Consulting
3701195999,Motor Vehicle Manufacturing
3701196373,Government Administration
3701196501,Book and Periodical Publishing
3701196501,Advertising Services
3701196515,Financial Services
3701196532,Research Services
3701196532,Pharmaceutical Manufacturing
3701196532,Biotechnology Research
3701196571,Book and Periodical Publishing
3701196571,Advertising Services
3701196610,Book and Periodical Publishing
3701196610,Advertising Services
3701196646,Book and Periodical Publishing
3701196646,Advertising Services
3701196742,IT Services and IT Consulting
3701196750,Manufacturing
3701196760,Spectator Sports
3701196762,Staffing and Recruiting
3701196762,IT Services and IT Consulting
3701196783,Book and Periodical Publishing
3701196783,Advertising Services
3701196784,Business Consulting and Services
3701196798,Non-profit Organizations
3701196801,Law Practice
3701196805,Personal Care Product Manufacturing
3701196806,Food and Beverage Services
3701196806,Food and Beverage Manufacturing
3701196809,Telecommunications
3701196822,Financial Services
3701196822,Investment Management
3701196822,Venture Capital and Private Equity Principals
3701196826,Information Services
3701196834,Financial Services
3701196838,Advertising Services
3701196847,Banking
3701196856,Accounting
3701196856,Motor Vehicle Manufacturing
3701196856,Financial Services
3701196860,Higher Education
3701196862,Medical Equipment Manufacturing
3701196867,Book and Periodical Publishing
3701196867,Advertising Services
3701196870,Book and Periodical Publishing
3701196870,Advertising Services
3701196881,Biotechnology Research
3701196882,Defense and Space Manufacturing
3701196884,Insurance
3701196886,Book and Periodical Publishing
3701196886,Advertising Services
3701196887,Hospitals and Health Care
3701196889,IT Services and IT Consulting
3701196891,Government Administration
3701196893,Software Development
3701196896,Book and Periodical Publishing
3701196896,Advertising Services
3701196915,Insurance
3701196915,Investment Banking
3701196915,Banking
3701196916,Computer and Network Security
3701196916,Computer Hardware Manufacturing
3701196916,Computer Networking Products
3701196921,Biotechnology Research
3701196921,Pharmaceutical Manufacturing
3701196922,Industrial Machinery Manufacturing
3701196922,Automation Machinery Manufacturing
3701196922,Machinery Manufacturing
3701196929,Wholesale Building Materials
3701196929,Manufacturing
3701196929,Construction
3701196939,Accounting
3701196939,Financial Services
3701196939,Investment Management
3701196940,Wellness and Fitness Services
3701196941,Information Technology & Services
3701196957,Staffing and Recruiting
3701196958,Staffing and Recruiting
3701196959,Staffing and Recruiting
3701196963,IT Services and IT Consulting
3701196965,IT Services and IT Consulting
3701196967,IT Services and IT Consulting
3701197416,Human Resources Services
3701197445,Staffing and Recruiting
3701197459,Environmental Services
3701197461,Book and Periodical Publishing
3701197461,Advertising Services
3701197569,Computer Hardware Manufacturing
3701197569,Software Development
3701197569,Computer Networking Products
3701197603,IT Services and IT Consulting
3701197604,Book and Periodical Publishing
3701197604,Advertising Services
3701197647,Food and Beverage Services
3701197647,Food and Beverage Manufacturing
3701197654,Book and Periodical Publishing
3701197654,Advertising Services
3701197676,"Transportation, Logistics, Supply Chain and Storage"
3701197689,Hospitals and Health Care
3701197703,Retail
3701197706,Hospitals and Health Care
3701197707,Hospitals and Health Care
3701197708,Book and Periodical Publishing
3701197708,Advertising Services
3701197714,Computer Hardware Manufacturing
3701197714,Software Development
3701197714,Computer Networking Products
3701197725,
3701197725,Information Services
3701197725,Hospitals and Health Care
3701197735,Software Development
3701197735,"Technology, Information and Internet"
3701197735,Non-profit Organizations
3701197736,Book and Periodical Publishing
3701197736,Advertising Services
3701197737,IT Services and IT Consulting
3701197739,Construction
3701197747,Law Practice
3701197756,Government Administration
3701197756,Government Relations Services
3701197759,Civil Engineering
3701197764,Book and Periodical Publishing
3701197764,Advertising Services
3701197770,Design Services
3694151393,Aviation and Aerospace Component Manufacturing
3694153334,Staffing and Recruiting
3694154178,Wholesale
3701197782,Human Resources Services
3701197783,Information Services
3701197784,Education Administration Programs
3701197786,Restaurants
3701197797,Staffing and Recruiting
3701197800,Computers and Electronics Manufacturing
3701197800,Automation Machinery Manufacturing
3701197800,IT Services and IT Consulting
3701197802,Packaging and Containers Manufacturing
3701197812,Wholesale
3701197813,Motor Vehicle Manufacturing
3701197827,Freight and Package Transportation
3701197838,Accounting
3701197841,Staffing and Recruiting
3701197845,Food and Beverage Services
3701197845,Mining
3701197845,Aviation and Aerospace Component Manufacturing
3701197855,Law Practice
3701197860,Food and Beverage Manufacturing
3701197876,Construction
3701197876,Wholesale Building Materials
3701197876,Capital Markets
3701197918,Staffing and Recruiting
3701197921,Human Resources Services
3701197921,Software Development
3701197921,IT Services and IT Consulting
3701197926,Hospitals and Health Care
3701197934,IT Services and IT Consulting
3701197934,Telecommunications
3701197934,Broadcast Media Production and Distribution
3701197942,Book and Periodical Publishing
3701197942,Advertising Services
3701197948,Food and Beverage Manufacturing
3701197948,Industrial Machinery Manufacturing
3701197948,Manufacturing
3701197949,Book and Periodical Publishing
3701197949,Advertising Services
3701197961,Human Resources Services
3701197961,Non-profit Organizations
3701197962,Mental Health Care
3701197969,Accounting
3701197970,Staffing and Recruiting
3701197971,Law Practice
3701197975,Computer and Network Security
3701197975,Hospitals and Health Care
3701197990,Hospitals and Health Care
3701197995,IT Services and IT Consulting
3701197996,Staffing and Recruiting
3701198322,Non-profit Organizations
3701198363,IT Services and IT Consulting
3701198392,Pharmaceutical Manufacturing
3701198406,Retail
3701198542,Hospitality
3701198595,Advertising Services
3701198625,Spectator Sports
3701198654,Leasing Non-residential Real Estate
3701198654,Real Estate
3701198654,Financial Services
3701198666,Book and Periodical Publishing
3701198666,Advertising Services
3701198683,Computer Hardware Manufacturing
3701198683,Software Development
3701198683,Computer Networking Products
3701198686,Manufacturing
3701198686,Human Resources Services
3701198686,"Appliances, Electrical, and Electronics Manufacturing"
3701198706,Insurance
3701198709,Wholesale Building Materials
3701198711,E-Learning Providers
3701198715,Book and Periodical Publishing
3701198715,Advertising Services
3701198718,Hospitals and Health Care
3701198718,Software Development
3701198722,Hospitals and Health Care
3701198734,Staffing and Recruiting
3701198739,Banking
3701198745,Financial Services
3701198750,Medical Equipment Manufacturing
3701198751,Law Practice
3701198751,Legal Services
3701198752,Construction
3701198752,Real Estate
3701198753,Machinery Manufacturing
3701198753,Automation Machinery Manufacturing
3701198753,Chemical Manufacturing
3701198757,Retail Luxury Goods and Jewelry
3701198763,Book and Periodical Publishing
3701198763,Advertising Services
3701198778,Industrial Machinery Manufacturing
3701198778,Machinery Manufacturing
3701198778,Manufacturing
3701198791,Financial Services
3701198791,Capital Markets
3701198791,Software Development
3701198795,Insurance
3701198836,Law Practice
3701198846,Food and Beverage Manufacturing
3701198847,Software Development
3701198864,IT Services and IT Consulting
3701198879,Biotechnology Research
3701198879,Pharmaceutical Manufacturing
3701198896,Accounting
3701198896,Financial Services
3701198896,Real Estate
3701198906,Staffing and Recruiting
3701198908,Software Development
3701198908,IT Services and IT Consulting
3701198908,Information Services
3701198909,Software Development
3701198911,Insurance
3701198913,Non-profit Organizations
3701198913,Executive Offices
3701198913,Pharmaceutical Manufacturing
3701198915,Industrial Machinery Manufacturing
3701198915,Automation Machinery Manufacturing
3701198915,Paper and Forest Product Manufacturing
3701198925,Retail Luxury Goods and Jewelry
3701198927,IT Services and IT Consulting
3701198937,Mental Health Care
3701198940,Aviation and Aerospace Component Manufacturing
3701198950,Motor Vehicle Manufacturing
3701198952,Financial Services
3701199212,
3701199255,Hospitals and Health Care
3701199275,Financial Services
3701199278,Computer Networking Products
3701199278,Software Development
3701199278,IT Services and IT Consulting
3701199297,Accounting
3701199297,Defense and Space Manufacturing
3701199297,Financial Services
3701199307,"Appliances, Electrical, and Electronics Manufacturing"
3701199333,Retail Luxury Goods and Jewelry
3701199333,Retail Apparel and Fashion
3701199377,Legal Services
3701199377,Law Practice
3701199402,Hospitals and Health Care
3701199421,Real Estate
3701199425,Staffing and Recruiting
3701199444,IT Services and IT Consulting
3701199497,Financial Services
3701199497,Insurance
3701199502,Computer Hardware Manufacturing
3701199502,Software Development
3701199502,Computer Networking Products
3701199523,Computer Hardware Manufacturing
3701199523,Software Development
3701199523,Computer Networking Products
3701199541,Computer Hardware Manufacturing
3701199541,Software Development
3701199541,Computer Networking Products
3701199551,Motor Vehicle Manufacturing
3701199554,Software Development
3701199578,IT Services and IT Consulting
