job_id,industry_name,inferred,type
3643209562,Research Services,0,Dental insurance
3643209562,Research Services,0,401(k)
3643209562,Research Services,0,Commuter benefits
3643209562,Research Services,0,Disability insurance
3643209562,Research Services,0,Paid maternity leave
3643209562,Research Services,0,Paid paternity leave
3644109811,Restaurants,0,Medical insurance
3644109811,Restaurants,0,Vision insurance
3644109811,Restaurants,0,Dental insurance
3668771880,Food and Beverage Services,0,Medical insurance
3668771880,Food and Beverage Services,0,Vision insurance
3668771880,Food and Beverage Services,0,Dental insurance
3668771880,Food and Beverage Services,0,401(k)
3668771880,Food and Beverage Services,0,Paid maternity leave
3668771880,Food and Beverage Services,0,Paid paternity leave
3668771880,Food and Beverage Services,1,Disability insurance
3669562617,IT Services and IT Consulting,1,Vision insurance
3669562617,IT Services and IT Consulting,1,401(k)
3677721266,Aviation and Aerospace Component Manufacturing,0,401(k)
3677721266,Airlines and Aviation,0,401(k)
3677721266,Truck Transportation,0,401(k)
3677721266,Aviation and Aerospace Component Manufacturing,0,Medical insurance
3677721266,Airlines and Aviation,0,Medical insurance
3677721266,Truck Transportation,0,Medical insurance
3677721266,Aviation and Aerospace Component Manufacturing,0,Vision insurance
3677721266,Airlines and Aviation,0,Vision insurance
3677721266,Truck Transportation,0,Vision insurance
3677721266,Aviation and Aerospace Component Manufacturing,0,Dental insurance
3677721266,Airlines and Aviation,0,Dental insurance
3677721266,Truck Transportation,0,Dental insurance
3680164564,Business Consulting and Services,0,Medical insurance
3680164564,Capital Markets,0,Medical insurance
3680164564,Financial Services,0,Medical insurance
3680164564,Business Consulting and Services,0,Vision insurance
3680164564,Capital Markets,0,Vision insurance
3680164564,Financial Services,0,Vision insurance
3680164564,Business Consulting and Services,0,Dental insurance
3680164564,Capital Markets,0,Dental insurance
3680164564,Financial Services,0,Dental insurance
3680164564,Business Consulting and Services,0,401(k)
3680164564,Capital Markets,0,401(k)
3680164564,Financial Services,0,401(k)
3680164564,Business Consulting and Services,0,Paid maternity leave
3680164564,Capital Markets,0,Paid maternity leave
3680164564,Financial Services,0,Paid maternity leave
3680164564,Business Consulting and Services,0,Paid paternity leave
3680164564,Capital Markets,0,Paid paternity leave
3680164564,Financial Services,0,Paid paternity leave
3680807523,Non-profit Organizations,0,Medical insurance
3680807523,Non-profit Organizations,0,Vision insurance
3680807523,Non-profit Organizations,0,Dental insurance
3680807523,Non-profit Organizations,0,401(k)
3680807523,Non-profit Organizations,0,Pension plan
3680807523,Non-profit Organizations,0,Commuter benefits
3681440546,Food and Beverage Services,0,Medical insurance
3681440546,Food and Beverage Services,0,Vision insurance
3681440546,Food and Beverage Services,0,Dental insurance
3681440546,Food and Beverage Services,0,401(k)
3684010877,Wellness and Fitness Services,1,Paid paternity leave
3684010877,Wellness and Fitness Services,1,401(k)
3684448047,Insurance,1,Medical insurance
3684464103,IT Services and IT Consulting,0,Medical insurance
3684464103,IT Services and IT Consulting,0,Vision insurance
3684464103,IT Services and IT Consulting,0,Dental insurance
3684464103,IT Services and IT Consulting,0,401(k)
3684464103,IT Services and IT Consulting,0,Pension plan
3684955684,Farming,0,Medical insurance
3684955684,Farming,0,Vision insurance
3684955684,Farming,0,Dental insurance
3684955684,Farming,0,401(k)
3687520079,Hospitality,0,Medical insurance
3687520079,Hospitality,1,401(k)
3692363916,Legal Services,0,Medical insurance
3692363916,Law Practice,0,Medical insurance
3692363916,Business Consulting and Services,0,Medical insurance
3692363916,Legal Services,0,Vision insurance
3692363916,Law Practice,0,Vision insurance
3692363916,Business Consulting and Services,0,Vision insurance
3692363916,Legal Services,0,Dental insurance
3692363916,Law Practice,0,Dental insurance
3692363916,Business Consulting and Services,0,Dental insurance
3692363916,Legal Services,0,401(k)
3692363916,Law Practice,0,401(k)
3692363916,Business Consulting and Services,0,401(k)
3692363921,Wellness and Fitness Services,0,Medical insurance
3692363921,Advertising Services,0,Medical insurance
3692363921,Hospitals and Health Care,0,Medical insurance
3692363921,Wellness and Fitness Services,0,Vision insurance
3692363921,Advertising Services,0,Vision insurance
3692363921,Hospitals and Health Care,0,Vision insurance
3692363921,Wellness and Fitness Services,0,Dental insurance
3692363921,Advertising Services,0,Dental insurance
3692363921,Hospitals and Health Care,0,Dental insurance
3692363921,Wellness and Fitness Services,0,401(k)
3692363921,Advertising Services,0,401(k)
3692363921,Hospitals and Health Care,0,401(k)
3692364583,Consumer Services,0,Medical insurance
3693032353,Staffing and Recruiting,1,Medical insurance
3693034691,Insurance,1,Medical insurance
3693035413,Truck Transportation,0,Medical insurance
3693035413,Truck Transportation,0,Vision insurance
3693035413,Truck Transportation,0,Dental insurance
3693035413,Truck Transportation,0,401(k)
3693035413,Truck Transportation,0,Disability insurance
3693036941,,1,401(k)
3693036941,,1,Medical insurance
3693038067,Medical Equipment Manufacturing,0,Dental insurance
3693038067,Medical Equipment Manufacturing,0,Medical insurance
3693038067,Medical Equipment Manufacturing,0,401(k)
3693038067,Medical Equipment Manufacturing,0,Disability insurance
3693038606,Newspaper Publishing,0,Medical insurance
3693038731,Law Practice,0,Medical insurance
3693038731,Law Practice,0,Vision insurance
3693038731,Law Practice,0,Dental insurance
3693038960,Packaging and Containers Manufacturing,1,401(k)
3693038960,Packaging and Containers Manufacturing,1,Medical insurance
3693039588,Higher Education,0,Medical insurance
3693039588,Higher Education,0,Vision insurance
3693039588,Higher Education,0,Dental insurance
3693039908,Financial Services,1,401(k)
3693039928,Packaging and Containers Manufacturing,1,401(k)
3693039983,,0,Medical insurance
3693039983,,0,Vision insurance
3693039983,,0,Dental insurance
3693039983,,0,401(k)
3693039983,,0,Disability insurance
3693040603,Real Estate,1,Vision insurance
3693040696,Hospitals and Health Care,0,Medical insurance
3693040696,Hospitals and Health Care,0,Vision insurance
3693040696,Hospitals and Health Care,0,Dental insurance
3693040696,Hospitals and Health Care,0,Tuition assistance
3693040776,Non-profit Organizations,0,Medical insurance
3693040776,Non-profit Organizations,0,Vision insurance
3693040776,Non-profit Organizations,0,Dental insurance
3693040776,Non-profit Organizations,0,401(k)
3693040865,Civil Engineering,0,Medical insurance
3693040865,Civil Engineering,0,Vision insurance
3693040865,Civil Engineering,0,Dental insurance
3693040868,IT Services and IT Consulting,0,Medical insurance
3693040868,IT Services and IT Consulting,0,401(k)
3693040913,Broadcast Media Production and Distribution,0,Medical insurance
3693040913,Broadcast Media Production and Distribution,0,Vision insurance
3693040913,Broadcast Media Production and Distribution,0,Dental insurance
3693040913,Broadcast Media Production and Distribution,0,401(k)
3693041555,Media Production,0,Medical insurance
3693041555,Media Production,0,Vision insurance
3693041555,Media Production,0,Dental insurance
3693041555,Media Production,0,401(k)
3693041637,IT Services and IT Consulting,0,Medical insurance
3693041722,Packaging and Containers Manufacturing,1,401(k)
3693041811,Software Development,1,Medical insurance
3693041864,Facilities Services,1,Medical insurance
3693041882,Financial Services,0,Medical insurance
3693041882,Financial Services,0,Vision insurance
3693041882,Financial Services,0,Dental insurance
3693041882,Financial Services,0,401(k)
3693041882,Financial Services,0,Paid maternity leave
3693041882,Financial Services,0,Disability insurance
3693041882,Financial Services,0,Paid paternity leave
3693041884,IT Services and IT Consulting,0,Medical insurance
3693041884,IT Services and IT Consulting,0,Vision insurance
3693041884,IT Services and IT Consulting,0,Dental insurance
3693041884,IT Services and IT Consulting,0,401(k)
3693041884,IT Services and IT Consulting,0,Paid maternity leave
3693041884,IT Services and IT Consulting,0,Paid paternity leave
3693041894,Food and Beverage Manufacturing,0,Medical insurance
3693041894,Food and Beverage Manufacturing,0,Vision insurance
3693041894,Food and Beverage Manufacturing,0,Dental insurance
3693041894,Food and Beverage Manufacturing,0,401(k)
3693041894,Food and Beverage Manufacturing,0,Paid maternity leave
3693041894,Food and Beverage Manufacturing,0,Paid paternity leave
3693041910,Manufacturing,1,401(k)
3693041913,Truck Transportation,0,Medical insurance
3693041913,Truck Transportation,0,Vision insurance
3693041913,Truck Transportation,0,Dental insurance
3693041913,Truck Transportation,0,401(k)
3693041917,Wellness and Fitness Services,1,Vision insurance
3693041917,Wellness and Fitness Services,1,Disability insurance
3693041917,Wellness and Fitness Services,1,401(k)
3693041918,Retail Apparel and Fashion,1,401(k)
3693041918,Retail Apparel and Fashion,1,Pension plan
3693041918,Retail Apparel and Fashion,1,Commuter benefits
3693041918,Retail Apparel and Fashion,1,Dental insurance
3693041918,Retail Apparel and Fashion,1,Medical insurance
3693041918,Retail Apparel and Fashion,1,Vision insurance
3693041922,Staffing and Recruiting,0,Tuition assistance
3693041925,Advertising Services,1,401(k)
3693041925,Advertising Services,1,Dental insurance
3693041945,Motor Vehicle Manufacturing,0,Medical insurance
3693041945,Motor Vehicle Manufacturing,0,Vision insurance
3693041945,Motor Vehicle Manufacturing,0,Dental insurance
3693041945,Motor Vehicle Manufacturing,0,401(k)
3693041945,Motor Vehicle Manufacturing,0,Tuition assistance
3693041945,Motor Vehicle Manufacturing,0,Disability insurance
3693041970,Financial Services,1,401(k)
3693041970,Financial Services,1,Disability insurance
3693041982,Hospitals and Health Care,0,Medical insurance
3693041982,Hospitals and Health Care,0,Vision insurance
3693041982,Hospitals and Health Care,0,Dental insurance
3693041982,Hospitals and Health Care,0,401(k)
3693041982,Hospitals and Health Care,0,Pension plan
3693041982,Hospitals and Health Care,0,Paid maternity leave
3693041982,Hospitals and Health Care,0,Paid paternity leave
3693041982,Hospitals and Health Care,0,Commuter benefits
3693041982,Hospitals and Health Care,0,Disability insurance
3693041990,Financial Services,1,401(k)
3693041990,Financial Services,1,Pension plan
3693041990,Financial Services,1,Disability insurance
3693041997,Motor Vehicle Manufacturing,0,Medical insurance
3693041997,Motor Vehicle Manufacturing,0,Vision insurance
3693041997,Motor Vehicle Manufacturing,0,Dental insurance
3693041997,Motor Vehicle Manufacturing,0,401(k)
3693041997,Motor Vehicle Manufacturing,0,Paid maternity leave
3693041997,Motor Vehicle Manufacturing,0,Tuition assistance
3693042031,Semiconductor Manufacturing,0,Medical insurance
3693042031,Semiconductor Manufacturing,0,Vision insurance
3693042031,Semiconductor Manufacturing,0,Dental insurance
3693042696,Computers and Electronics Manufacturing,0,Medical insurance
3693042696,Computers and Electronics Manufacturing,0,Vision insurance
3693042696,Computers and Electronics Manufacturing,0,Dental insurance
3693042696,Computers and Electronics Manufacturing,0,401(k)
3693042760,Packaging and Containers Manufacturing,1,401(k)
3693042844,Financial Services,0,401(k)
3693042844,Financial Services,0,Dental insurance
3693042844,Financial Services,0,Vision insurance
3693042844,Financial Services,0,Medical insurance
3693042844,Financial Services,0,Disability insurance
3693042878,,0,Medical insurance
3693042878,,0,Vision insurance
3693042878,,0,Dental insurance
3693042878,,0,401(k)
3693042885,,0,Medical insurance
3693042885,,0,Vision insurance
3693042885,,0,Dental insurance
3693042885,,0,Paid paternity leave
3693042885,,0,401(k)
3693042937,Banking,0,Vision insurance
3693042937,Banking,0,Dental insurance
3693042937,Banking,0,401(k)
3693042937,Banking,0,Medical insurance
3693042945,Law Practice,0,Medical insurance
3693042945,Law Practice,0,Vision insurance
3693042945,Law Practice,0,Dental insurance
3693042954,Financial Services,0,Medical insurance
3693042954,Financial Services,0,Vision insurance
3693042954,Financial Services,0,Dental insurance
3693042954,Financial Services,0,401(k)
3693042971,Staffing and Recruiting,1,401(k)
3693042971,Human Resources Services,1,401(k)
3693042971,Hospitals and Health Care,1,401(k)
3693042975,Accounting,1,401(k)
3693042981,Non-profit Organizations,0,Medical insurance
3693042981,Non-profit Organizations,0,Vision insurance
3693042981,Non-profit Organizations,0,Dental insurance
3693042981,Non-profit Organizations,0,401(k)
3693043308,Software Development,0,Medical insurance
3693043308,Software Development,0,Vision insurance
3693043308,Software Development,0,Dental insurance
3693043308,Software Development,0,401(k)
3693043308,Software Development,0,Paid maternity leave
3693043308,Software Development,0,Paid paternity leave
3693043308,Software Development,0,Disability insurance
3693043626,Government Relations Services,0,Medical insurance
3693043626,Government Relations Services,0,Vision insurance
3693043626,Government Relations Services,0,Dental insurance
3693043626,Government Relations Services,0,401(k)
3693043626,Government Relations Services,0,Disability insurance
3693043649,Oil and Gas,0,Medical insurance
3693043649,Oil and Gas,0,Vision insurance
3693043649,Oil and Gas,0,Dental insurance
